id,status,created_time,subject,priority,creator_id,description,company_id,appliance_id,facility_id,updated_at
1462,0,2020-06-18 22:59:36+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1463,0,2020-06-18 06:00:12+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1464,0,2020-06-17 20:39:15+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1465,0,2020-06-17 12:26:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1466,0,2020-06-16 21:38:32+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1467,0,2020-06-16 01:37:37+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1468,0,2020-06-15 14:14:46+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1470,0,2020-06-14 14:02:26+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1471,0,2020-06-14 07:29:33+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1472,0,2020-06-13 21:24:59+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1473,0,2020-06-13 10:35:45+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1474,0,2020-06-12 10:05:19+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1475,0,2020-06-12 01:56:46+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1476,0,2020-06-11 05:47:26+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1477,0,2020-06-11 04:21:45+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1478,0,2020-06-10 10:34:14+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1479,0,2020-06-09 08:25:12+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1480,0,2020-06-09 06:17:01+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1481,0,2020-06-09 03:21:40+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1482,0,2020-06-09 00:56:54+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1483,0,2020-06-08 12:08:40+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1485,0,2020-06-07 09:05:41+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1486,0,2020-06-06 01:26:54+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1487,0,2020-06-05 22:52:43+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1488,0,2020-06-05 05:03:27+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1489,0,2020-06-05 03:17:54+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1490,0,2020-06-04 07:50:42+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1491,0,2020-06-04 04:26:22+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1492,0,2020-06-03 02:05:37+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1493,0,2020-06-03 02:04:41+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1494,0,2020-06-03 01:49:34+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1495,0,2020-06-02 13:18:21+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1496,0,2020-06-02 03:08:26+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1498,0,2020-06-01 03:31:52+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1499,0,2020-06-01 03:05:17+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1501,0,2020-05-31 10:34:32+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1502,0,2020-05-31 07:29:16+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1503,0,2020-05-31 01:21:49+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1504,0,2020-05-30 03:01:37+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1505,0,2020-05-30 00:32:05+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1506,0,2020-05-29 07:05:09+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1507,0,2020-05-28 12:07:03+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1508,0,2020-05-28 09:18:16+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1509,0,2020-05-28 06:24:25+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1510,0,2020-05-28 03:10:03+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1511,0,2020-05-28 01:24:37+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1512,0,2020-05-27 02:22:05+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1513,0,2020-05-27 02:14:32+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1514,0,2020-05-26 07:17:43+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1516,0,2020-05-26 06:43:44+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1517,0,2020-05-25 05:28:14+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1518,0,2020-05-25 03:51:21+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1519,0,2020-05-24 05:34:23+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1520,0,2020-05-23 08:32:05+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1521,0,2020-05-23 06:17:14+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1522,0,2020-05-23 04:38:51+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1523,0,2020-05-23 04:31:46+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1524,0,2020-05-23 01:27:22+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1525,0,2020-05-22 11:23:05+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1526,0,2020-05-22 06:00:02+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1527,0,2020-05-22 04:06:28+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1528,0,2020-05-22 03:45:46+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1529,0,2020-05-22 00:47:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1531,0,2020-05-21 08:15:28+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1532,0,2020-05-21 05:35:42+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1533,0,2020-05-21 04:12:30+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1534,0,2020-05-21 03:16:20+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1535,0,2020-05-21 01:11:54+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1536,0,2020-05-21 00:07:06+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1537,0,2020-05-20 13:11:18+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1538,0,2020-05-20 13:00:20+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1539,0,2020-05-20 06:28:29+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1540,0,2020-05-20 04:30:02+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1541,0,2020-05-20 04:08:21+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1542,0,2020-05-20 03:12:38+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1543,0,2020-05-18 07:29:21+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1544,0,2020-05-17 16:38:53+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1546,0,2020-05-16 06:07:48+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1547,0,2020-05-15 20:27:21+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1548,0,2020-05-15 14:11:12+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1549,0,2020-05-15 06:59:43+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1550,0,2020-05-15 06:58:35+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1551,0,2020-05-15 06:07:53+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1552,0,2020-05-15 03:59:32+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1553,0,2020-05-15 02:06:24+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1554,0,2020-05-14 06:09:02+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1555,0,2020-05-14 00:40:59+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1556,0,2020-05-13 12:24:11+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1557,0,2020-05-13 00:10:01+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1558,0,2020-05-12 15:36:30+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1559,0,2020-05-12 12:56:43+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1561,0,2020-05-12 11:47:42+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1562,0,2020-05-12 06:02:17+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1563,0,2020-05-12 02:28:11+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1564,0,2020-05-11 23:22:18+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1565,0,2020-05-11 14:33:43+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1566,0,2020-05-11 06:24:02+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1567,0,2020-05-10 15:20:58+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1568,0,2020-05-10 01:07:54+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1569,0,2020-05-10 00:50:05+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1570,0,2020-05-09 06:41:54+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1571,0,2020-05-09 06:11:21+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1572,0,2020-05-08 07:41:23+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1573,0,2020-05-07 15:48:21+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1574,0,2020-05-07 05:09:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1576,0,2020-05-06 03:23:12+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1577,0,2020-05-05 22:09:00+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1578,0,2020-05-05 07:27:32+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1579,0,2020-05-05 04:42:39+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1580,0,2020-05-04 19:34:58+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1581,0,2020-05-02 03:31:46+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1582,0,2020-05-01 13:46:46+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1583,0,2020-05-01 02:37:05+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1584,0,2020-05-01 01:49:09+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1585,0,2020-05-01 00:52:35+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1586,0,2020-04-30 08:41:40+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1587,0,2020-04-30 05:42:53+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1588,0,2020-04-30 00:57:05+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1589,0,2020-04-29 14:31:39+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1591,0,2020-04-28 08:17:05+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1592,0,2020-04-28 03:28:10+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1593,0,2020-04-26 08:11:27+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1594,0,2020-04-25 12:31:47+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1595,0,2020-04-25 11:13:30+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1596,0,2020-04-25 00:07:44+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1597,0,2020-04-24 06:11:01+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1598,0,2020-04-23 05:57:43+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1599,0,2020-04-23 00:08:00+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1600,0,2020-04-20 04:24:30+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1601,0,2020-04-18 03:51:42+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1602,0,2020-04-17 10:50:25+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1603,0,2020-04-17 07:13:01+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1604,0,2020-04-17 02:28:00+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1606,0,2020-04-12 07:39:30+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1607,0,2020-04-09 22:08:31+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1608,0,2020-04-05 03:34:40+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1609,0,2020-04-03 02:57:42+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1610,0,2020-04-03 00:44:20+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1611,0,2020-04-03 00:41:41+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1612,0,2020-04-02 10:27:57+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1613,0,2020-03-30 06:51:12+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1614,0,2020-03-30 05:38:08+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1615,0,2020-03-29 06:52:54+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1616,0,2020-03-27 12:00:12+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1617,0,2020-03-27 00:30:51+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1618,0,2020-03-26 07:49:40+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1619,0,2020-03-26 06:30:49+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1621,0,2020-03-25 19:11:28+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1622,0,2020-03-23 07:38:37+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1623,0,2020-03-20 10:44:34+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1624,0,2020-03-20 10:00:35+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1625,0,2020-03-20 00:38:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1626,0,2020-03-19 18:08:36+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1627,0,2020-03-19 13:27:08+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1628,0,2020-03-19 04:34:11+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1629,0,2020-03-18 06:20:23+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1630,0,2020-03-18 02:04:15+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1631,0,2020-03-17 06:45:36+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1632,0,2020-03-16 11:59:27+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1634,0,2020-03-16 03:33:03+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1635,0,2020-03-15 05:02:32+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1637,0,2020-03-13 23:10:10+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1638,0,2020-03-13 03:46:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1639,0,2020-03-13 03:13:13+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1640,0,2020-03-13 00:18:54+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1641,0,2020-03-10 04:14:03+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1642,0,2020-03-10 03:24:13+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1643,0,2020-03-10 02:34:01+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1644,0,2020-03-09 11:44:42+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1645,0,2020-03-08 14:57:22+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1646,0,2020-03-07 12:59:58+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1647,0,2020-03-07 10:39:27+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1648,0,2020-03-07 08:00:00+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1649,0,2020-03-06 08:15:28+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1650,0,2020-03-06 03:43:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1652,0,2020-03-04 19:28:04+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1653,0,2020-03-04 09:07:54+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1654,0,2020-03-04 08:26:04+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1655,0,2020-03-04 06:27:24+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1656,0,2020-03-04 06:21:04+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1657,0,2020-03-02 02:56:50+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1658,0,2020-03-01 04:43:57+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1659,0,2020-02-28 09:19:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1660,0,2020-02-28 02:34:17+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1661,0,2020-02-27 12:43:54+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1662,0,2020-02-27 05:23:56+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1663,0,2020-02-25 06:50:06+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1664,0,2020-02-25 05:26:39+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1665,0,2020-02-25 01:38:11+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1667,0,2020-02-21 06:33:53+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1668,0,2020-02-20 04:24:13+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1669,0,2020-02-19 10:11:29+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1670,0,2020-02-19 04:33:11+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1671,0,2020-02-18 10:28:13+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1672,0,2020-02-18 07:33:29+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1673,0,2020-02-18 04:32:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1674,0,2020-02-18 01:49:58+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1675,0,2020-02-17 15:09:00+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1676,0,2020-02-16 04:50:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1677,0,2020-02-16 02:25:06+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1678,0,2020-02-15 12:46:29+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1679,0,2020-02-15 04:53:57+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1680,0,2020-02-15 04:18:17+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1682,0,2020-02-14 01:28:59+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1683,0,2020-02-12 23:50:51+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1684,0,2020-02-12 07:23:22+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1685,0,2020-02-12 00:54:13+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1686,0,2020-02-11 08:02:26+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1687,0,2020-02-11 03:56:40+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1688,0,2020-02-10 13:05:28+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1689,0,2020-02-08 13:41:26+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1690,0,2020-02-08 10:30:18+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1691,0,2020-02-07 05:34:34+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1692,0,2020-02-07 04:25:08+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1693,0,2020-02-07 03:24:01+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1694,0,2020-02-07 03:02:51+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1695,0,2020-02-06 05:10:00+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1697,0,2020-02-06 03:47:53+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1698,0,2020-02-06 02:48:56+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1699,0,2020-02-04 14:12:35+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1700,0,2020-02-04 08:49:53+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1701,0,2020-02-03 14:06:52+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1702,0,2020-02-02 04:25:02+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1703,0,2020-02-02 03:52:51+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1704,0,2020-01-31 23:17:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1705,0,2020-01-31 02:52:36+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1706,0,2020-01-30 09:49:44+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1707,0,2020-01-30 07:12:46+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1708,0,2020-01-29 13:37:38+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1709,0,2020-01-29 03:11:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1710,0,2020-01-28 09:24:25+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1712,0,2020-01-27 02:21:00+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1713,0,2020-01-27 00:49:50+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1714,0,2020-01-26 01:42:32+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1715,0,2020-01-25 04:21:51+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1716,0,2020-01-25 01:45:18+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1717,0,2020-01-24 05:00:35+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1718,0,2020-01-22 02:21:35+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1719,0,2020-01-21 02:12:53+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1720,0,2020-01-20 09:30:26+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1721,0,2020-01-18 16:49:10+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1722,0,2020-01-18 06:24:24+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1723,0,2020-01-17 04:10:49+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1724,0,2020-01-16 02:05:10+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1725,0,2020-01-15 13:27:13+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1727,0,2020-01-15 09:05:21+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1728,0,2020-01-15 05:43:52+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1729,0,2020-01-14 07:04:13+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1730,0,2020-01-12 11:44:49+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1731,0,2020-01-12 03:40:26+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1732,0,2020-01-11 02:08:28+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1733,0,2020-01-10 10:40:16+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1734,0,2020-01-10 08:03:08+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1735,0,2020-01-09 15:07:07+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1736,0,2020-01-09 08:56:09+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1737,0,2020-01-09 07:38:29+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1738,0,2020-01-09 07:34:10+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1739,0,2020-01-09 04:58:12+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1740,0,2020-01-08 09:41:51+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1742,0,2020-01-08 07:56:14+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1743,0,2020-01-07 15:53:42+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1744,0,2020-01-07 07:02:15+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1745,0,2020-01-07 05:08:55+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1746,0,2020-01-05 03:21:38+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1747,0,2020-01-03 11:44:28+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1748,0,2020-01-03 01:06:16+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1749,0,2020-01-02 12:10:20+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1750,0,2020-01-02 05:34:57+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1751,0,2020-01-01 04:38:06+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1752,0,2019-12-30 14:35:05+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1753,0,2019-12-30 01:39:41+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1754,0,2019-12-29 10:44:57+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1755,0,2019-12-27 06:24:48+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1757,0,2019-12-26 08:15:58+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1758,0,2019-12-24 09:34:18+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1759,0,2019-12-23 05:11:36+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1760,0,2019-12-22 02:22:02+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1761,0,2019-12-20 06:32:21+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1762,0,2019-12-20 02:22:19+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
1763,0,2019-12-19 06:29:57+00,Application,2,,,,,,2025-09-18 00:58:50.917774+00
