id,amount,currency,tax_id,description,"""timestamp""",effective_time,principal_id,account_code,kind,month,quantity,price_per_unit,amount_multiplier,key
12606,88.16,0,2,"Usages for Burner 3 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,273,401,2,1,58.7675,1.5,,
12562,2365.53,0,2,"Usages for Upmeals - Combi Oven for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,168,401,2,1,430.096111111111,5.5,,
18534,-10,0,2,Holidays Discount,2025-01-01 19:08:58.975609+00,2024-12-31 19:08:47.466+00,769,400,0,,1,-10,,
12563,476.57,0,2,"Usages for Dble Burner 3 (Left) for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,168,401,2,1,272.323611111111,1.75,,
12564,396.8,0,2,"Usages for Dble Burner 2 (Left) for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,168,401,2,1,226.738333333333,1.75,,
12565,21.85,0,2,"Usages for Mixer for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,168,401,2,1,10.9244444444444,2,,
12566,0.02,0,2,"Usages for Oven 2 for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,168,401,2,1,0.00861111111111111,1.75,,
12567,0.04,0,2,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.015,2.25,,
12568,0.56,0,2,"Usages for Oven 4 for the month of Jan, 2024 at 417 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.319444444444444,1.75,,
12569,0.81,0,2,"Usages for Mixer for the month of Jan, 2024 at 417 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.404166666666667,2,,
12570,0.49,0,2,"Usages for Oven 3 for the month of Jan, 2024 at 417 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.274444444444444,1.75,,
12571,0.41,0,2,"Usages for Oven 2 for the month of Jan, 2024 at 417 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.230277777777778,1.75,,
12572,0.01,0,2,"Usages for Mixer for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.000833333333333333,2,,
12573,0.02,0,2,"Usages for Fryer (Left) for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00472222222222222,2.15,,
12574,0.01,0,2,"Usages for Range (Left) for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00472222222222222,1.5,,
12575,0.04,0,2,"Usages for Oven 2 for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.0213888888888889,1.75,,
12576,0.04,0,2,"Usages for Oven 1 for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.0175,1.75,,
12577,0.73,0,2,"Usages for Oven 6 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.411666666666667,1.75,,
12578,0.84,0,2,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.475277777777778,1.75,,
12579,0.41,0,2,"Usages for Oven 2 for the month of Jan, 2024 at Laurel Street Upstairs",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.230555555555556,1.75,,
12580,0.01,0,2,"Usages for Upmeals - Combi Oven for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.000277777777777778,5.5,,
12581,0.02,0,2,"Usages for Goodly - Kettle 1 for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00388888888888889,5,,
12582,0.01,0,2,"Usages for Kirin - Wok for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00416666666666667,1.75,,
12583,0.01,0,2,"Usages for Kirin - Steamer for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00388888888888889,1.75,,
12584,0.01,0,2,"Usages for Dble Burner 3 (Left) for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00333333333333333,1.75,,
12585,0.01,0,2,"Usages for Plug 3 for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00416666666666667,1.95,,
12586,0.01,0,2,"Usages for Dble Burner 1 (Left) for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00444444444444444,1.75,,
12587,0.01,0,2,"Usages for Dble Burner 2 (Left) for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00444444444444444,1.75,,
12588,0.01,0,2,"Usages for Dble Burner 4 (Right) for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00444444444444444,1.75,,
12589,0.03,0,2,"Usages for Goodly - Kettle 2 for the month of Jan, 2024 at Laurel Street - Downstairs (HACCP)",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00444444444444444,5,,
12590,0.02,0,2,"Usages for Range for the month of Jan, 2024 at Laurel Street Upstairs",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00944444444444444,1.5,,
12591,0.09,0,2,"Usages for Double Burner for the month of Jan, 2024 at Laurel Street Upstairs",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.0594444444444444,1.5,,
12592,0.02,0,2,"Usages for Oven 1 for the month of Jan, 2024 at Laurel Street Upstairs",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.00944444444444444,1.75,,
12593,1.13,0,2,"Usages for Oven 1 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.642777777777778,1.75,,
12594,0.19,0,2,"Usages for Oven 2 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.106111111111111,1.75,,
12595,1.25,0,2,"Usages for Oven 4 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.714166666666666,1.75,,
12596,1.07,0,2,"Usages for Oven 3 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.608055555555556,1.75,,
12597,0.49,0,2,"Usages for Oven 1 for the month of Jan, 2024 at 417 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,401,2,1,0.278611111111111,1.75,,
12598,28.2,0,2,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,635,401,2,1,12.5319444444444,2.25,,
12599,58.66,0,2,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,635,401,2,1,58.6527777777778,1,,
12600,14.57,0,2,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,635,401,2,1,8.82805555555556,1.65,,
12601,0.35,0,2,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,635,401,2,1,0.151944444444444,2.25,,
12602,1.16,0,2,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,635,401,2,1,0.660833333333333,1.75,,
12603,3.24,0,2,"Usages for Oven 3 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,635,401,2,1,1.8475,1.75,,
12604,35.89,0,2,"Usages for Oven 2 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,273,401,2,1,20.5083333333333,1.75,,
12605,15.53,0,2,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,273,401,2,1,15.5205555555556,1,,
12607,0.06,0,2,"Usages for Oven 1 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,273,401,2,1,0.0311111111111111,1.75,,
12608,32.03,0,2,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,273,401,2,1,14.2322222222222,2.25,,
12609,4.33,0,2,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,273,401,2,1,2.61972222222222,1.65,,
12610,4.54,0,2,"Usages for Burner 3 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,401,2,1,3.02138888888889,1.5,,
12611,29.74,0,2,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,401,2,1,18.0186111111111,1.65,,
12612,80.95,0,2,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,401,2,1,80.945,1,,
12613,19.5,0,2,"Usages for Oven 6 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,401,2,1,11.1394444444444,1.75,,
12614,13.08,0,2,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,401,2,1,7.46888888888889,1.75,,
12615,3.3,0,2,"Usages for Large Mixer for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,401,2,1,1.88361111111111,1.75,,
12616,0.01,0,2,"Usages for Small Mixer for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,401,2,1,0.000833333333333333,1.5,,
12617,1.31,0,2,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,401,2,1,0.578611111111111,2.25,,
12618,0.16,0,2,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,401,2,1,0.0708333333333333,2.25,,
12619,0.16,0,2,"Usages for Oven 4 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,401,2,1,0.09,1.75,,
12620,16.11,0,2,"Usages for Oven 2 for the month of Jan, 2024 at Laurel Street Upstairs",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,642,401,2,1,9.20527777777778,1.75,,
12621,22.53,0,2,"Usages for Oven 1 for the month of Jan, 2024 at Laurel Street Upstairs",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,642,401,2,1,12.8711111111111,1.75,,
12622,78,0,2,"Usages for Oven 6 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,625,401,2,1,44.5686111111111,1.75,,
12623,73.92,0,2,"Usages for Fryer for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,625,401,2,1,37.9069444444444,1.95,,
12624,7.01,0,2,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,625,401,2,1,4.00027777777778,1.75,,
12625,2.03,0,2,"Usages for Large Mixer for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,625,401,2,1,1.15833333333333,1.75,,
12626,1.85,0,2,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,625,401,2,1,1.84416666666667,1,,
12627,1.27,0,2,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,625,401,2,1,0.7675,1.65,,
12628,71.7,0,2,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,670,401,2,1,31.8661111111111,2.25,,
12629,3.39,0,2,"Usages for Burner 3 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,670,401,2,1,2.25361111111111,1.5,,
12630,5.71,0,2,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,670,401,2,1,5.71,1,,
12631,0.01,0,2,"Usages for Small Mixer for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,670,401,2,1,0.000555555555555556,1.5,,
12632,108.12,0,2,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,670,401,2,1,48.05,2.25,,
12633,31.05,0,2,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,670,401,2,1,18.8166666666667,1.65,,
12634,0.02,0,2,"Usages for Oven 1 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,670,401,2,1,0.00666666666666667,1.75,,
12635,104.54,0,2,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,691,401,2,1,46.4611111111111,2.25,,
12636,0.01,0,2,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,691,401,2,1,0.00388888888888889,1.65,,
12637,16,0,2,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,691,401,2,1,7.1075,2.25,,
12638,6.05,0,2,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,691,401,2,1,6.04527777777778,1,,
12639,7.08,0,2,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,578,401,2,1,4.29,1.65,,
12640,1.37,0,2,"Usages for Oven 1 for the month of Jan, 2024 at Laurel Street Upstairs",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,680,401,2,1,0.781666666666667,1.75,,
12641,3.7,0,2,"Usages for Range for the month of Jan, 2024 at Laurel Street Upstairs",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,680,401,2,1,2.46027777777778,1.5,,
12642,0.29,0,2,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,648,401,2,1,0.288333333333333,1,,
12643,2.92,0,2,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,648,401,2,1,1.76555555555556,1.65,,
12644,0.01,0,2,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,638,401,2,1,0.000277777777777778,2.25,,
12645,0.53,0,2,"Usages for Burner 3 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,638,401,2,1,0.351388888888889,1.5,,
12646,14.33,0,2,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,638,401,2,1,8.18333333333333,1.75,,
12647,19.32,0,2,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,638,401,2,1,11.7075,1.65,,
12648,15.89,0,2,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,638,401,2,1,15.8822222222222,1,,
12649,0.02,0,2,"Usages for Small Mixer for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,693,401,2,1,0.0116666666666667,1.5,,
12650,0.71,0,2,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,540,401,2,1,0.705,1,,
12651,1.37,0,2,"Usages for Burner 3 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,540,401,2,1,0.91,1.5,,
12652,0.23,0,2,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,582,401,2,1,0.223333333333333,1,,
12653,2.98,0,2,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,582,401,2,1,1.32138888888889,2.25,,
12654,0.05,0,2,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,582,401,2,1,0.02,2.25,,
12655,3.45,0,2,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,582,401,2,1,2.08861111111111,1.65,,
12656,1.14,0,2,"Usages for Oven 3 for the month of Jan, 2024 at 417 Industrial",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,676,401,2,1,0.647777777777778,1.75,,
12657,2050,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,699,400,4,1,,,,mo-699-727-2024-2
12658,3520,0,2,"Membership fee (+10% uplift) for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,654,400,4,1,,,,mo-654-660-2024-2
12659,25,0,2,"Extra Dry Shelf for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,563,400,4,1,,,,mo-563-639-2024-2
12660,150,0,2,"Cold storage  for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,563,400,4,1,,,,mo-563-638-2024-2
12661,500,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,563,400,4,1,,,,mo-563-637-2024-2
12662,0,0,1," for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,43,,4,1,,,,mo-43-112-2024-2
12663,2175,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,650,400,4,1,,,,mo-650-636-2024-2
12664,3250,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,683,400,4,1,,,,mo-683-700-2024-2
12665,475,0,2,"Rent 
 for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,172,400,4,1,,,,mo-172-665-2024-2
12667,3200,0,2,"Membership Fee  for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,538,400,4,1,,,,mo-538-693-2024-2
12668,7904.76,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,586,400,4,1,,,,mo-586-699-2024-2
12669,2050,0,2,"Membership fee  for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,601,400,4,1,,,,mo-601-706-2024-2
12670,600,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,532,400,4,1,,,,mo-532-333-2024-2
12671,900,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,642,400,4,1,,,,mo-642-620-2024-2
12672,300,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,611,400,4,1,,,,mo-611-554-2024-2
12673,1400,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,691,400,4,1,,,,mo-691-703-2024-2
12674,100,0,2,"Extra Dry Storage for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,635,400,4,1,,,,mo-635-684-2024-2
12675,50,0,2,"Freezer in Station for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,635,400,4,1,,,,mo-635-683-2024-2
12676,1850,0,2,"Membership fee (Half Package) for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,635,400,4,1,,,,mo-635-682-2024-2
12677,600,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,673,400,4,1,,,,mo-673-726-2024-2
12678,450,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,572,400,4,1,,,,mo-572-467-2024-2
12679,1100,0,2,"Membership fee  for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,613,400,4,1,,,,mo-613-619-2024-2
12680,160,0,2,"Plug in charge per month  for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,551,400,4,1,,,,mo-551-476-2024-2
12681,2650,0,2,"Membership fee from June 1 2023 contract to full station  for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,551,400,4,1,,,,mo-551-475-2024-2
12682,750,0,2,"Membership fee for the month of February, 2024",2024-02-03 01:55:38.39687+00,2024-01-31 00:00:00+00,540,400,4,1,,,,mo-540-626-2024-2
